timestamp,value,point_code,point_index,point_type
2025-07-02 22:00:40,185.98129272460938,20MCS-UNITMW,2075,0
2025-07-02 22:00:41,185.11837768554688,20MCS-UNITMW,2075,0
2025-07-02 22:00:42,185.27694702148438,20MCS-UNITMW,2075,0
2025-07-02 22:00:43,185.79226684570312,20MCS-UNITMW,2075,0
2025-07-02 22:00:44,185.47515869140625,20MCS-UNITMW,2075,0
2025-07-02 22:00:45,185.895751953125,20MCS-UNITMW,2075,0
2025-07-02 22:00:46,185.07876586914062,20MCS-UNITMW,2075,0
2025-07-02 22:00:47,185.27694702148438,20MCS-UNITMW,2075,0
2025-07-02 22:00:48,185.98532104492188,20MCS-UNITMW,2075,0
2025-07-02 22:00:49,185.554443359375,20MCS-UNITMW,2075,0
2025-07-02 22:00:50,185.99697875976562,20MCS-UNITMW,2075,0
2025-07-02 22:00:51,185.554443359375,20MCS-UNITMW,2075,0
2025-07-02 22:00:52,184.99948120117188,20MCS-UNITMW,2075,0
2025-07-02 22:00:53,185.3958740234375,20MCS-UNITMW,2075,0
2025-07-02 22:00:54,185.95083618164062,20MCS-UNITMW,2075,0
2025-07-02 22:00:55,186.06976318359375,20MCS-UNITMW,2075,0
2025-07-02 22:00:56,185.75262451171875,20MCS-UNITMW,2075,0
2025-07-02 22:00:57,185.75262451171875,20MCS-UNITMW,2075,0
2025-07-02 22:00:58,186.24200439453125,20MCS-UNITMW,2075,0
2025-07-02 22:00:59,186.12152099609375,20MCS-UNITMW,2075,0
2025-07-02 22:01:00,185.87155151367188,20MCS-UNITMW,2075,0
2025-07-02 22:01:01,185.79226684570312,20MCS-UNITMW,2075,0
2025-07-02 22:01:02,186.14328002929688,20MCS-UNITMW,2075,0
2025-07-02 22:01:03,186.426513671875,20MCS-UNITMW,2075,0
2025-07-02 22:01:04,186.03012084960938,20MCS-UNITMW,2075,0
2025-07-02 22:01:05,186.109375,20MCS-UNITMW,2075,0
2025-07-02 22:01:06,186.03012084960938,20MCS-UNITMW,2075,0
2025-07-02 22:01:07,185.67333984375,20MCS-UNITMW,2075,0
2025-07-02 22:01:08,185.27694702148438,20MCS-UNITMW,2075,0
2025-07-02 22:01:09,186.0179443359375,20MCS-UNITMW,2075,0
2025-07-02 22:01:10,186.1368408203125,20MCS-UNITMW,2075,0
2025-07-02 22:01:11,185.67333984375,20MCS-UNITMW,2075,0
2025-07-02 22:01:12,185.75262451171875,20MCS-UNITMW,2075,0
2025-07-02 22:01:13,185.554443359375,20MCS-UNITMW,2075,0
2025-07-02 22:01:14,185.87155151367188,20MCS-UNITMW,2075,0
2025-07-02 22:01:15,185.15802001953125,20MCS-UNITMW,2075,0
2025-07-02 22:01:16,185.87155151367188,20MCS-UNITMW,2075,0
2025-07-02 22:01:17,185.554443359375,20MCS-UNITMW,2075,0
2025-07-02 22:01:18,185.554443359375,20MCS-UNITMW,2075,0
2025-07-02 22:01:19,185.79226684570312,20MCS-UNITMW,2075,0
2025-07-02 22:01:20,185.67333984375,20MCS-UNITMW,2075,0
2025-07-02 22:01:21,185.61019897460938,20MCS-UNITMW,2075,0
2025-07-02 22:01:22,185.47515869140625,20MCS-UNITMW,2075,0
2025-07-02 22:01:23,185.85946655273438,20MCS-UNITMW,2075,0
2025-07-02 22:01:24,185.72897338867188,20MCS-UNITMW,2075,0
2025-07-02 22:01:25,185.43551635742188,20MCS-UNITMW,2075,0
2025-07-02 22:01:26,185.91363525390625,20MCS-UNITMW,2075,0
2025-07-02 22:01:27,185.554443359375,20MCS-UNITMW,2075,0
2025-07-02 22:01:28,186.03775024414062,20MCS-UNITMW,2075,0
2025-07-02 22:01:29,185.95083618164062,20MCS-UNITMW,2075,0
2025-07-02 22:01:30,185.27694702148438,20MCS-UNITMW,2075,0
2025-07-02 22:01:31,185.2373046875,20MCS-UNITMW,2075,0
2025-07-02 22:01:32,185.19766235351562,20MCS-UNITMW,2075,0
2025-07-02 22:01:33,185.75262451171875,20MCS-UNITMW,2075,0
2025-07-02 22:01:34,186.62469482421875,20MCS-UNITMW,2075,0
2025-07-02 22:01:35,185.51480102539062,20MCS-UNITMW,2075,0
2025-07-02 22:01:36,185.67333984375,20MCS-UNITMW,2075,0
2025-07-02 22:01:37,185.51480102539062,20MCS-UNITMW,2075,0
2025-07-02 22:01:38,185.98516845703125,20MCS-UNITMW,2075,0
2025-07-02 22:01:39,185.75262451171875,20MCS-UNITMW,2075,0
2025-07-02 22:01:40,185.43551635742188,20MCS-UNITMW,2075,0
2025-07-02 22:01:41,185.59405517578125,20MCS-UNITMW,2075,0
2025-07-02 22:01:42,185.71298217773438,20MCS-UNITMW,2075,0
2025-07-02 22:01:43,184.80126953125,20MCS-UNITMW,2075,0
2025-07-02 22:01:44,184.84091186523438,20MCS-UNITMW,2075,0
2025-07-02 22:01:45,184.9598388671875,20MCS-UNITMW,2075,0
2025-07-02 22:01:46,184.92019653320312,20MCS-UNITMW,2075,0
2025-07-02 22:01:47,185.75262451171875,20MCS-UNITMW,2075,0
2025-07-02 22:01:48,185.554443359375,20MCS-UNITMW,2075,0
2025-07-02 22:01:49,184.9598388671875,20MCS-UNITMW,2075,0
2025-07-02 22:01:50,185.15802001953125,20MCS-UNITMW,2075,0
2025-07-02 22:01:51,184.92019653320312,20MCS-UNITMW,2075,0
2025-07-02 22:01:52,185.2373046875,20MCS-UNITMW,2075,0
2025-07-02 22:01:53,184.76162719726562,20MCS-UNITMW,2075,0
2025-07-02 22:01:54,184.68234252929688,20MCS-UNITMW,2075,0
2025-07-02 22:01:55,185.07876586914062,20MCS-UNITMW,2075,0
2025-07-02 22:01:56,185.1109619140625,20MCS-UNITMW,2075,0
2025-07-02 22:01:57,185.15802001953125,20MCS-UNITMW,2075,0
2025-07-02 22:01:58,184.76162719726562,20MCS-UNITMW,2075,0
2025-07-02 22:01:59,183.92919921875,20MCS-UNITMW,2075,0
2025-07-02 22:02:00,184.16702270507812,20MCS-UNITMW,2075,0
2025-07-02 22:02:01,184.04812622070312,20MCS-UNITMW,2075,0
2025-07-02 22:02:02,183.92919921875,20MCS-UNITMW,2075,0
2025-07-02 22:02:03,184.28594970703125,20MCS-UNITMW,2075,0
2025-07-02 22:02:04,183.73098754882812,20MCS-UNITMW,2075,0
2025-07-02 22:02:05,183.88955688476562,20MCS-UNITMW,2075,0
2025-07-02 22:02:06,184.12738037109375,20MCS-UNITMW,2075,0
2025-07-02 22:02:07,184.00848388671875,20MCS-UNITMW,2075,0
2025-07-02 22:02:08,183.7706298828125,20MCS-UNITMW,2075,0
2025-07-02 22:02:09,183.57241821289062,20MCS-UNITMW,2075,0
2025-07-02 22:02:10,183.73098754882812,20MCS-UNITMW,2075,0
2025-07-02 22:02:11,183.69134521484375,20MCS-UNITMW,2075,0
2025-07-02 22:02:12,183.87548828125,20MCS-UNITMW,2075,0
2025-07-02 22:02:13,183.72509765625,20MCS-UNITMW,2075,0
2025-07-02 22:02:14,183.65170288085938,20MCS-UNITMW,2075,0
2025-07-02 22:02:15,183.92282104492188,20MCS-UNITMW,2075,0
2025-07-02 22:02:16,183.92919921875,20MCS-UNITMW,2075,0
2025-07-02 22:02:17,183.82241821289062,20MCS-UNITMW,2075,0
2025-07-02 22:02:18,183.05709838867188,20MCS-UNITMW,2075,0
2025-07-02 22:02:19,182.77963256835938,20MCS-UNITMW,2075,0
2025-07-02 22:02:20,183.25531005859375,20MCS-UNITMW,2075,0
2025-07-02 22:02:21,182.8985595703125,20MCS-UNITMW,2075,0
2025-07-02 22:02:22,183.176025390625,20MCS-UNITMW,2075,0
2025-07-02 22:02:23,183.13128662109375,20MCS-UNITMW,2075,0
2025-07-02 22:02:24,182.26431274414062,20MCS-UNITMW,2075,0
2025-07-02 22:02:25,182.66070556640625,20MCS-UNITMW,2075,0
2025-07-02 22:02:26,182.97784423828125,20MCS-UNITMW,2075,0
2025-07-02 22:02:27,182.81927490234375,20MCS-UNITMW,2075,0
2025-07-02 22:02:28,182.42288208007812,20MCS-UNITMW,2075,0
2025-07-02 22:02:29,182.26431274414062,20MCS-UNITMW,2075,0
2025-07-02 22:02:30,182.77105712890625,20MCS-UNITMW,2075,0
2025-07-02 22:02:31,182.53121948242188,20MCS-UNITMW,2075,0
2025-07-02 22:02:32,182.3355712890625,20MCS-UNITMW,2075,0
2025-07-02 22:02:33,181.63006591796875,20MCS-UNITMW,2075,0
2025-07-02 22:02:34,181.35260009765625,20MCS-UNITMW,2075,0
2025-07-02 22:02:35,182.4625244140625,20MCS-UNITMW,2075,0
2025-07-02 22:02:36,182.45730590820312,20MCS-UNITMW,2075,0
2025-07-02 22:02:37,182.5814208984375,20MCS-UNITMW,2075,0
2025-07-02 22:02:38,181.867919921875,20MCS-UNITMW,2075,0
2025-07-02 22:02:39,181.35260009765625,20MCS-UNITMW,2075,0
2025-07-02 22:02:40,181.63006591796875,20MCS-UNITMW,2075,0
2025-07-02 22:02:41,181.78863525390625,20MCS-UNITMW,2075,0
2025-07-02 22:02:42,180.71835327148438,20MCS-UNITMW,2075,0
2025-07-02 22:02:43,180.63906860351562,20MCS-UNITMW,2075,0
2025-07-02 22:02:44,181.47152709960938,20MCS-UNITMW,2075,0
2025-07-02 22:02:45,181.60214233398438,20MCS-UNITMW,2075,0
2025-07-02 22:02:46,181.35260009765625,20MCS-UNITMW,2075,0
2025-07-02 22:02:47,181.23367309570312,20MCS-UNITMW,2075,0
2025-07-02 22:02:48,180.44088745117188,20MCS-UNITMW,2075,0
2025-07-02 22:02:49,181.07510375976562,20MCS-UNITMW,2075,0
2025-07-02 22:02:50,181.431884765625,20MCS-UNITMW,2075,0
2025-07-02 22:02:51,180.75799560546875,20MCS-UNITMW,2075,0
2025-07-02 22:02:52,180.6787109375,20MCS-UNITMW,2075,0
2025-07-02 22:02:53,180.59942626953125,20MCS-UNITMW,2075,0
2025-07-02 22:02:54,180.90322875976562,20MCS-UNITMW,2075,0
2025-07-02 22:02:55,180.44088745117188,20MCS-UNITMW,2075,0
2025-07-02 22:02:56,180.48052978515625,20MCS-UNITMW,2075,0
2025-07-02 22:02:57,180.55978393554688,20MCS-UNITMW,2075,0
2025-07-02 22:02:58,180.28231811523438,20MCS-UNITMW,2075,0
2025-07-02 22:02:59,180.36160278320312,20MCS-UNITMW,2075,0
2025-07-02 22:03:00,180.73001098632812,20MCS-UNITMW,2075,0
2025-07-02 22:03:01,180.63906860351562,20MCS-UNITMW,2075,0
2025-07-02 22:03:02,180.24267578125,20MCS-UNITMW,2075,0
2025-07-02 22:03:03,180.0841064453125,20MCS-UNITMW,2075,0
2025-07-02 22:03:04,180.29483032226562,20MCS-UNITMW,2075,0
2025-07-02 22:03:05,179.72735595703125,20MCS-UNITMW,2075,0
2025-07-02 22:03:06,179.9652099609375,20MCS-UNITMW,2075,0
2025-07-02 22:03:07,179.806640625,20MCS-UNITMW,2075,0
2025-07-02 22:03:08,179.68771362304688,20MCS-UNITMW,2075,0
2025-07-02 22:03:09,179.44989013671875,20MCS-UNITMW,2075,0
2025-07-02 22:03:10,179.72735595703125,20MCS-UNITMW,2075,0
2025-07-02 22:03:11,179.88592529296875,20MCS-UNITMW,2075,0
2025-07-02 22:03:12,179.25167846679688,20MCS-UNITMW,2075,0
2025-07-02 22:03:13,178.9345703125,20MCS-UNITMW,2075,0
2025-07-02 22:03:14,179.2120361328125,20MCS-UNITMW,2075,0
2025-07-02 22:03:15,179.01382446289062,20MCS-UNITMW,2075,0
2025-07-02 22:03:16,178.9345703125,20MCS-UNITMW,2075,0
2025-07-02 22:03:17,179.23001098632812,20MCS-UNITMW,2075,0
2025-07-02 22:03:18,178.89492797851562,20MCS-UNITMW,2075,0
2025-07-02 22:03:19,178.85528564453125,20MCS-UNITMW,2075,0
2025-07-02 22:03:20,179.76699829101562,20MCS-UNITMW,2075,0
2025-07-02 22:03:21,180.10641479492188,20MCS-UNITMW,2075,0
2025-07-02 22:03:22,179.92556762695312,20MCS-UNITMW,2075,0
2025-07-02 22:03:23,179.8154296875,20MCS-UNITMW,2075,0
2025-07-02 22:03:24,179.053466796875,20MCS-UNITMW,2075,0
2025-07-02 22:03:25,179.41024780273438,20MCS-UNITMW,2075,0
2025-07-02 22:03:26,178.3399658203125,20MCS-UNITMW,2075,0
2025-07-02 22:03:27,177.9039306640625,20MCS-UNITMW,2075,0
2025-07-02 22:03:28,177.9039306640625,20MCS-UNITMW,2075,0
2025-07-02 22:03:29,178.30032348632812,20MCS-UNITMW,2075,0
2025-07-02 22:03:30,178.7596435546875,20MCS-UNITMW,2075,0
2025-07-02 22:03:31,179.52914428710938,20MCS-UNITMW,2075,0
2025-07-02 22:03:32,179.84628295898438,20MCS-UNITMW,2075,0
2025-07-02 22:03:33,179.48953247070312,20MCS-UNITMW,2075,0
2025-07-02 22:03:34,177.82464599609375,20MCS-UNITMW,2075,0
2025-07-02 22:03:35,178.14175415039062,20MCS-UNITMW,2075,0
2025-07-02 22:03:36,177.1507568359375,20MCS-UNITMW,2075,0
2025-07-02 22:03:37,177.62643432617188,20MCS-UNITMW,2075,0
2025-07-02 22:03:38,178.26068115234375,20MCS-UNITMW,2075,0
2025-07-02 22:03:39,178.57778930664062,20MCS-UNITMW,2075,0
2025-07-02 22:03:40,178.74069213867188,20MCS-UNITMW,2075,0
2025-07-02 22:03:41,178.81564331054688,20MCS-UNITMW,2075,0
2025-07-02 22:03:42,178.81564331054688,20MCS-UNITMW,2075,0
2025-07-02 22:03:43,178.37960815429688,20MCS-UNITMW,2075,0
2025-07-02 22:03:44,178.14175415039062,20MCS-UNITMW,2075,0
2025-07-02 22:03:45,178.10211181640625,20MCS-UNITMW,2075,0
2025-07-02 22:03:46,177.70571899414062,20MCS-UNITMW,2075,0
2025-07-02 22:03:47,177.309326171875,20MCS-UNITMW,2075,0
2025-07-02 22:03:48,178.65707397460938,20MCS-UNITMW,2075,0
2025-07-02 22:03:49,178.73635864257812,20MCS-UNITMW,2075,0
2025-07-02 22:03:50,179.37060546875,20MCS-UNITMW,2075,0
2025-07-02 22:03:51,179.88592529296875,20MCS-UNITMW,2075,0
2025-07-02 22:03:52,180.13034057617188,20MCS-UNITMW,2075,0
2025-07-02 22:03:53,178.65707397460938,20MCS-UNITMW,2075,0
2025-07-02 22:03:54,178.85528564453125,20MCS-UNITMW,2075,0
2025-07-02 22:03:55,178.7760009765625,20MCS-UNITMW,2075,0
2025-07-02 22:03:56,179.2120361328125,20MCS-UNITMW,2075,0
2025-07-02 22:03:57,179.08200073242188,20MCS-UNITMW,2075,0
2025-07-02 22:03:58,178.7760009765625,20MCS-UNITMW,2075,0
2025-07-02 22:03:59,179.13275146484375,20MCS-UNITMW,2075,0
2025-07-02 22:04:00,180.16339111328125,20MCS-UNITMW,2075,0
2025-07-02 22:04:01,179.48953247070312,20MCS-UNITMW,2075,0
2025-07-02 22:04:02,179.33096313476562,20MCS-UNITMW,2075,0
2025-07-02 22:04:03,179.37060546875,20MCS-UNITMW,2075,0
2025-07-02 22:04:04,178.97421264648438,20MCS-UNITMW,2075,0
2025-07-02 22:04:05,179.7054443359375,20MCS-UNITMW,2075,0
2025-07-02 22:04:06,179.01382446289062,20MCS-UNITMW,2075,0
2025-07-02 22:04:07,180.36160278320312,20MCS-UNITMW,2075,0
2025-07-02 22:04:08,179.88592529296875,20MCS-UNITMW,2075,0
2025-07-02 22:04:09,179.84173583984375,20MCS-UNITMW,2075,0
2025-07-02 22:04:10,180.05133056640625,20MCS-UNITMW,2075,0
2025-07-02 22:04:11,180.40130615234375,20MCS-UNITMW,2075,0
2025-07-02 22:04:12,180.44088745117188,20MCS-UNITMW,2075,0
2025-07-02 22:04:13,180.28231811523438,20MCS-UNITMW,2075,0
2025-07-02 22:04:14,179.72735595703125,20MCS-UNITMW,2075,0
2025-07-02 22:04:15,179.92556762695312,20MCS-UNITMW,2075,0
2025-07-02 22:04:16,180.55352783203125,20MCS-UNITMW,2075,0
2025-07-02 22:04:17,180.04446411132812,20MCS-UNITMW,2075,0
2025-07-02 22:04:18,180.6787109375,20MCS-UNITMW,2075,0
2025-07-02 22:04:19,179.76699829101562,20MCS-UNITMW,2075,0
2025-07-02 22:04:20,180.24267578125,20MCS-UNITMW,2075,0
2025-07-02 22:04:21,180.04446411132812,20MCS-UNITMW,2075,0
2025-07-02 22:04:22,180.16339111328125,20MCS-UNITMW,2075,0
2025-07-02 22:04:23,180.79763793945312,20MCS-UNITMW,2075,0
2025-07-02 22:04:24,181.24627685546875,20MCS-UNITMW,2075,0
2025-07-02 22:04:25,180.95620727539062,20MCS-UNITMW,2075,0
2025-07-02 22:04:26,181.03546142578125,20MCS-UNITMW,2075,0
2025-07-02 22:04:27,181.22396850585938,20MCS-UNITMW,2075,0
2025-07-02 22:04:28,181.35260009765625,20MCS-UNITMW,2075,0
2025-07-02 22:04:29,180.87692260742188,20MCS-UNITMW,2075,0
2025-07-02 22:04:30,181.36212158203125,20MCS-UNITMW,2075,0
2025-07-02 22:04:31,180.95620727539062,20MCS-UNITMW,2075,0
2025-07-02 22:04:32,181.07510375976562,20MCS-UNITMW,2075,0
2025-07-02 22:04:33,181.39224243164062,20MCS-UNITMW,2075,0
2025-07-02 22:04:34,181.35800170898438,20MCS-UNITMW,2075,0
2025-07-02 22:04:35,181.74899291992188,20MCS-UNITMW,2075,0
2025-07-02 22:04:36,181.74899291992188,20MCS-UNITMW,2075,0
2025-07-02 22:04:37,181.23367309570312,20MCS-UNITMW,2075,0
2025-07-02 22:04:38,181.19403076171875,20MCS-UNITMW,2075,0
2025-07-02 22:04:39,181.53274536132812,20MCS-UNITMW,2075,0
2025-07-02 22:04:40,181.15438842773438,20MCS-UNITMW,2075,0
2025-07-02 22:04:41,181.47152709960938,20MCS-UNITMW,2075,0
2025-07-02 22:04:42,181.78863525390625,20MCS-UNITMW,2075,0
2025-07-02 22:04:43,181.03546142578125,20MCS-UNITMW,2075,0
2025-07-02 22:04:44,181.31295776367188,20MCS-UNITMW,2075,0
2025-07-02 22:04:45,181.19403076171875,20MCS-UNITMW,2075,0
2025-07-02 22:04:46,181.19403076171875,20MCS-UNITMW,2075,0
2025-07-02 22:04:47,181.2733154296875,20MCS-UNITMW,2075,0
2025-07-02 22:04:48,181.39224243164062,20MCS-UNITMW,2075,0
2025-07-02 22:04:49,181.65933227539062,20MCS-UNITMW,2075,0
2025-07-02 22:04:50,181.63006591796875,20MCS-UNITMW,2075,0
2025-07-02 22:04:51,181.867919921875,20MCS-UNITMW,2075,0
2025-07-02 22:04:52,181.60052490234375,20MCS-UNITMW,2075,0
2025-07-02 22:04:53,182.02725219726562,20MCS-UNITMW,2075,0
2025-07-02 22:04:54,180.8372802734375,20MCS-UNITMW,2075,0
2025-07-02 22:04:55,181.03546142578125,20MCS-UNITMW,2075,0
2025-07-02 22:04:56,181.55078125,20MCS-UNITMW,2075,0
2025-07-02 22:04:57,181.23367309570312,20MCS-UNITMW,2075,0
2025-07-02 22:04:58,181.94720458984375,20MCS-UNITMW,2075,0
2025-07-02 22:04:59,181.35260009765625,20MCS-UNITMW,2075,0
2025-07-02 22:05:00,181.59042358398438,20MCS-UNITMW,2075,0
2025-07-02 22:05:01,182.13348388671875,20MCS-UNITMW,2075,0
2025-07-02 22:05:02,181.35260009765625,20MCS-UNITMW,2075,0
2025-07-02 22:05:03,181.78863525390625,20MCS-UNITMW,2075,0
2025-07-02 22:05:04,181.63006591796875,20MCS-UNITMW,2075,0
2025-07-02 22:05:05,182.08200073242188,20MCS-UNITMW,2075,0
2025-07-02 22:05:06,182.29473876953125,20MCS-UNITMW,2075,0
2025-07-02 22:05:07,182.5814208984375,20MCS-UNITMW,2075,0
2025-07-02 22:05:08,182.38323974609375,20MCS-UNITMW,2075,0
2025-07-02 22:05:09,182.875244140625,20MCS-UNITMW,2075,0
2025-07-02 22:05:10,182.85891723632812,20MCS-UNITMW,2075,0
2025-07-02 22:05:11,182.81927490234375,20MCS-UNITMW,2075,0
2025-07-02 22:05:12,182.76040649414062,20MCS-UNITMW,2075,0
2025-07-02 22:05:13,182.62106323242188,20MCS-UNITMW,2075,0
2025-07-02 22:05:14,182.38323974609375,20MCS-UNITMW,2075,0
2025-07-02 22:05:15,182.77963256835938,20MCS-UNITMW,2075,0
2025-07-02 22:05:16,182.50216674804688,20MCS-UNITMW,2075,0
2025-07-02 22:05:17,183.14224243164062,20MCS-UNITMW,2075,0
2025-07-02 22:05:18,182.54180908203125,20MCS-UNITMW,2075,0
2025-07-02 22:05:19,182.1453857421875,20MCS-UNITMW,2075,0
2025-07-02 22:05:20,182.8985595703125,20MCS-UNITMW,2075,0
2025-07-02 22:05:21,182.1453857421875,20MCS-UNITMW,2075,0
2025-07-02 22:05:22,182.8985595703125,20MCS-UNITMW,2075,0
2025-07-02 22:05:23,182.739990234375,20MCS-UNITMW,2075,0
2025-07-02 22:05:24,183.25531005859375,20MCS-UNITMW,2075,0
2025-07-02 22:05:25,182.97784423828125,20MCS-UNITMW,2075,0
2025-07-02 22:05:26,182.77963256835938,20MCS-UNITMW,2075,0
2025-07-02 22:05:27,183.29495239257812,20MCS-UNITMW,2075,0
2025-07-02 22:05:28,183.13638305664062,20MCS-UNITMW,2075,0
2025-07-02 22:05:29,183.25531005859375,20MCS-UNITMW,2075,0
2025-07-02 22:05:30,183.677734375,20MCS-UNITMW,2075,0
2025-07-02 22:05:31,182.85891723632812,20MCS-UNITMW,2075,0
2025-07-02 22:05:32,182.66070556640625,20MCS-UNITMW,2075,0
2025-07-02 22:05:33,183.13638305664062,20MCS-UNITMW,2075,0
2025-07-02 22:05:34,182.8985595703125,20MCS-UNITMW,2075,0
2025-07-02 22:05:35,182.50216674804688,20MCS-UNITMW,2075,0
2025-07-02 22:05:36,182.1453857421875,20MCS-UNITMW,2075,0
2025-07-02 22:05:37,182.739990234375,20MCS-UNITMW,2075,0
2025-07-02 22:05:38,182.26431274414062,20MCS-UNITMW,2075,0
2025-07-02 22:05:39,182.85891723632812,20MCS-UNITMW,2075,0
2025-07-02 22:05:40,182.97198486328125,20MCS-UNITMW,2075,0
2025-07-02 22:05:41,182.70034790039062,20MCS-UNITMW,2075,0
2025-07-02 22:05:42,182.10574340820312,20MCS-UNITMW,2075,0
2025-07-02 22:05:43,182.303955078125,20MCS-UNITMW,2075,0
2025-07-02 22:05:44,183.09890747070312,20MCS-UNITMW,2075,0
2025-07-02 22:05:45,183.30938720703125,20MCS-UNITMW,2075,0
2025-07-02 22:05:46,183.05709838867188,20MCS-UNITMW,2075,0
2025-07-02 22:05:47,182.303955078125,20MCS-UNITMW,2075,0
2025-07-02 22:05:48,182.06610107421875,20MCS-UNITMW,2075,0
2025-07-02 22:05:49,182.38323974609375,20MCS-UNITMW,2075,0
2025-07-02 22:05:50,182.5814208984375,20MCS-UNITMW,2075,0
2025-07-02 22:05:51,182.91738891601562,20MCS-UNITMW,2075,0
2025-07-02 22:05:52,183.15850830078125,20MCS-UNITMW,2075,0
2025-07-02 22:05:53,183.09674072265625,20MCS-UNITMW,2075,0
2025-07-02 22:05:54,183.31307983398438,20MCS-UNITMW,2075,0
2025-07-02 22:05:55,182.739990234375,20MCS-UNITMW,2075,0
2025-07-02 22:05:56,182.739990234375,20MCS-UNITMW,2075,0
2025-07-02 22:05:57,182.54180908203125,20MCS-UNITMW,2075,0
2025-07-02 22:05:58,182.54180908203125,20MCS-UNITMW,2075,0
2025-07-02 22:05:59,182.856689453125,20MCS-UNITMW,2075,0
2025-07-02 22:06:00,182.91900634765625,20MCS-UNITMW,2075,0
2025-07-02 22:06:01,182.50216674804688,20MCS-UNITMW,2075,0
2025-07-02 22:06:02,183.0927734375,20MCS-UNITMW,2075,0
2025-07-02 22:06:03,183.05709838867188,20MCS-UNITMW,2075,0
2025-07-02 22:06:04,182.95126342773438,20MCS-UNITMW,2075,0
2025-07-02 22:06:05,182.62298583984375,20MCS-UNITMW,2075,0
2025-07-02 22:06:06,182.5814208984375,20MCS-UNITMW,2075,0
2025-07-02 22:06:07,182.63943481445312,20MCS-UNITMW,2075,0
2025-07-02 22:06:08,182.38323974609375,20MCS-UNITMW,2075,0
2025-07-02 22:06:09,182.5814208984375,20MCS-UNITMW,2075,0
2025-07-02 22:06:10,182.62106323242188,20MCS-UNITMW,2075,0
2025-07-02 22:06:11,182.4625244140625,20MCS-UNITMW,2075,0
2025-07-02 22:06:12,182.38323974609375,20MCS-UNITMW,2075,0
2025-07-02 22:06:13,182.81927490234375,20MCS-UNITMW,2075,0
2025-07-02 22:06:14,182.81927490234375,20MCS-UNITMW,2075,0
2025-07-02 22:06:15,182.81927490234375,20MCS-UNITMW,2075,0
2025-07-02 22:06:16,182.62106323242188,20MCS-UNITMW,2075,0
2025-07-02 22:06:17,182.739990234375,20MCS-UNITMW,2075,0
